Source Name	Comment[ENA_SAMPLE]	Comment[BioSD_SAMPLE]	Characteristics[organism]	Characteristics[disease]	Characteristics[cell line]	Characteristics[cell type]	Characteristics[genotype]	Material Type	Protocol REF	Protocol REF	Protocol REF	Extract Name	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRAND]	Comment[LIBRARY_STRATEGY]	Comment[NOMINAL_LENGTH]	Comment[NOMINAL_STDEV]	Protocol REF	Performer	Assay Name	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Comment[SPOT_LENGTH]	Comment[READ_INDEX_1_BASE_COORD]	Factor Value[organism]	Factor Value[cell type]	Factor Value[genotype]	Factor Value[disease]	Factor Value[protocol]
NW150519-XI_85	ERS2158550	SAMEA104547266	Homo sapiens	normal	GM07545	fibroblast	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150519-XI_85	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150519-XI_85	sequencing assay	ERX2321211	NW150519-XI_85.fastq.gz	NW150519-XI_85.fastq.gz	ERR2268374	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/004/ERR2268374/ERR2268374.fastq.gz	102	52	Homo sapiens	fibroblast	wild type genotype	normal	Strand-Seq
NW150519-XI_87	ERS2158551	SAMEA104547267	Homo sapiens	normal	GM07545	fibroblast	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150519-XI_87	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150519-XI_87	sequencing assay	ERX2321212	NW150519-XI_87.fastq.gz	NW150519-XI_87.fastq.gz	ERR2268375	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/005/ERR2268375/ERR2268375.fastq.gz	102	52	Homo sapiens	fibroblast	wild type genotype	normal	Strand-Seq
NW150519-XI_90	ERS2158552	SAMEA104547268	Homo sapiens	normal	GM07545	fibroblast	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150519-XI_90	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150519-XI_90	sequencing assay	ERX2321213	NW150519-XI_90.fastq.gz	NW150519-XI_90.fastq.gz	ERR2268376	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/006/ERR2268376/ERR2268376.fastq.gz	102	52	Homo sapiens	fibroblast	wild type genotype	normal	Strand-Seq
NW150519-XI_93	ERS2158553	SAMEA104547269	Homo sapiens	normal	GM07545	fibroblast	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150519-XI_93	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150519-XI_93	sequencing assay	ERX2321214	NW150519-XI_93.fastq.gz	NW150519-XI_93.fastq.gz	ERR2268377	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/007/ERR2268377/ERR2268377.fastq.gz	102	52	Homo sapiens	fibroblast	wild type genotype	normal	Strand-Seq
NW150519-XI_94	ERS2158554	SAMEA104547270	Homo sapiens	normal	GM07545	fibroblast	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150519-XI_94	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150519-XI_94	sequencing assay	ERX2321215	NW150519-XI_94.fastq.gz	NW150519-XI_94.fastq.gz	ERR2268378	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/008/ERR2268378/ERR2268378.fastq.gz	102	52	Homo sapiens	fibroblast	wild type genotype	normal	Strand-Seq
NW150519-XII_03	ERS2158555	SAMEA104547271	Homo sapiens	normal	GM07545	fibroblast	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150519-XII_03	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150519-XII_03	sequencing assay	ERX2321216	NW150519-XII_03.fastq.gz	NW150519-XII_03.fastq.gz	ERR2268379	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/009/ERR2268379/ERR2268379.fastq.gz	102	52	Homo sapiens	fibroblast	wild type genotype	normal	Strand-Seq
NW150519-XII_04	ERS2158556	SAMEA104547272	Homo sapiens	normal	GM07545	fibroblast	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150519-XII_04	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150519-XII_04	sequencing assay	ERX2321217	NW150519-XII_04.fastq.gz	NW150519-XII_04.fastq.gz	ERR2268380	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/000/ERR2268380/ERR2268380.fastq.gz	102	52	Homo sapiens	fibroblast	wild type genotype	normal	Strand-Seq
NW150519-XII_05	ERS2158557	SAMEA104547273	Homo sapiens	normal	GM07545	fibroblast	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150519-XII_05	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150519-XII_05	sequencing assay	ERX2321218	NW150519-XII_05.fastq.gz	NW150519-XII_05.fastq.gz	ERR2268381	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/001/ERR2268381/ERR2268381.fastq.gz	102	52	Homo sapiens	fibroblast	wild type genotype	normal	Strand-Seq
NW150519-XII_07	ERS2158558	SAMEA104547274	Homo sapiens	normal	GM07545	fibroblast	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150519-XII_07	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150519-XII_07	sequencing assay	ERX2321219	NW150519-XII_07.fastq.gz	NW150519-XII_07.fastq.gz	ERR2268382	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/002/ERR2268382/ERR2268382.fastq.gz	102	52	Homo sapiens	fibroblast	wild type genotype	normal	Strand-Seq
NW150519-XII_08	ERS2158559	SAMEA104547275	Homo sapiens	normal	GM07545	fibroblast	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150519-XII_08	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150519-XII_08	sequencing assay	ERX2321220	NW150519-XII_08.fastq.gz	NW150519-XII_08.fastq.gz	ERR2268383	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/003/ERR2268383/ERR2268383.fastq.gz	102	52	Homo sapiens	fibroblast	wild type genotype	normal	Strand-Seq
NW150519-XII_10	ERS2158560	SAMEA104547276	Homo sapiens	normal	GM07545	fibroblast	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150519-XII_10	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150519-XII_10	sequencing assay	ERX2321221	NW150519-XII_10.fastq.gz	NW150519-XII_10.fastq.gz	ERR2268384	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/004/ERR2268384/ERR2268384.fastq.gz	102	52	Homo sapiens	fibroblast	wild type genotype	normal	Strand-Seq
NW150519-XII_11	ERS2158561	SAMEA104547277	Homo sapiens	normal	GM07545	fibroblast	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150519-XII_11	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150519-XII_11	sequencing assay	ERX2321222	NW150519-XII_11.fastq.gz	NW150519-XII_11.fastq.gz	ERR2268385	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/005/ERR2268385/ERR2268385.fastq.gz	102	52	Homo sapiens	fibroblast	wild type genotype	normal	Strand-Seq
NW150519-XII_13	ERS2158562	SAMEA104547278	Homo sapiens	normal	GM07545	fibroblast	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150519-XII_13	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150519-XII_13	sequencing assay	ERX2321223	NW150519-XII_13.fastq.gz	NW150519-XII_13.fastq.gz	ERR2268386	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/006/ERR2268386/ERR2268386.fastq.gz	102	52	Homo sapiens	fibroblast	wild type genotype	normal	Strand-Seq
NW150519-XII_15	ERS2158563	SAMEA104547279	Homo sapiens	normal	GM07545	fibroblast	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150519-XII_15	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150519-XII_15	sequencing assay	ERX2321224	NW150519-XII_15.fastq.gz	NW150519-XII_15.fastq.gz	ERR2268387	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/007/ERR2268387/ERR2268387.fastq.gz	102	52	Homo sapiens	fibroblast	wild type genotype	normal	Strand-Seq
NW150519-XII_16	ERS2158564	SAMEA104547280	Homo sapiens	normal	GM07545	fibroblast	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150519-XII_16	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150519-XII_16	sequencing assay	ERX2321225	NW150519-XII_16.fastq.gz	NW150519-XII_16.fastq.gz	ERR2268388	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/008/ERR2268388/ERR2268388.fastq.gz	102	52	Homo sapiens	fibroblast	wild type genotype	normal	Strand-Seq
NW150519-XII_17	ERS2158565	SAMEA104547281	Homo sapiens	normal	GM07545	fibroblast	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150519-XII_17	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150519-XII_17	sequencing assay	ERX2321226	NW150519-XII_17.fastq.gz	NW150519-XII_17.fastq.gz	ERR2268389	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/009/ERR2268389/ERR2268389.fastq.gz	102	52	Homo sapiens	fibroblast	wild type genotype	normal	Strand-Seq
NW150519-XII_18	ERS2158566	SAMEA104547282	Homo sapiens	normal	GM07545	fibroblast	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150519-XII_18	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150519-XII_18	sequencing assay	ERX2321227	NW150519-XII_18.fastq.gz	NW150519-XII_18.fastq.gz	ERR2268390	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/000/ERR2268390/ERR2268390.fastq.gz	102	52	Homo sapiens	fibroblast	wild type genotype	normal	Strand-Seq
NW150519-XII_20	ERS2158567	SAMEA104547283	Homo sapiens	normal	GM07545	fibroblast	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150519-XII_20	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150519-XII_20	sequencing assay	ERX2321228	NW150519-XII_20.fastq.gz	NW150519-XII_20.fastq.gz	ERR2268391	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/001/ERR2268391/ERR2268391.fastq.gz	102	52	Homo sapiens	fibroblast	wild type genotype	normal	Strand-Seq
NW150519-XII_21	ERS2158568	SAMEA104547284	Homo sapiens	normal	GM07545	fibroblast	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150519-XII_21	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150519-XII_21	sequencing assay	ERX2321229	NW150519-XII_21.fastq.gz	NW150519-XII_21.fastq.gz	ERR2268392	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/002/ERR2268392/ERR2268392.fastq.gz	102	52	Homo sapiens	fibroblast	wild type genotype	normal	Strand-Seq
NW150519-XII_22	ERS2158569	SAMEA104547285	Homo sapiens	normal	GM07545	fibroblast	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150519-XII_22	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150519-XII_22	sequencing assay	ERX2321230	NW150519-XII_22.fastq.gz	NW150519-XII_22.fastq.gz	ERR2268393	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/003/ERR2268393/ERR2268393.fastq.gz	102	52	Homo sapiens	fibroblast	wild type genotype	normal	Strand-Seq
NW150519-XII_23	ERS2158570	SAMEA104547286	Homo sapiens	normal	GM07545	fibroblast	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150519-XII_23	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150519-XII_23	sequencing assay	ERX2321231	NW150519-XII_23.fastq.gz	NW150519-XII_23.fastq.gz	ERR2268394	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/004/ERR2268394/ERR2268394.fastq.gz	102	52	Homo sapiens	fibroblast	wild type genotype	normal	Strand-Seq
NW150519-XII_25	ERS2158571	SAMEA104547287	Homo sapiens	normal	GM07545	fibroblast	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150519-XII_25	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150519-XII_25	sequencing assay	ERX2321232	NW150519-XII_25.fastq.gz	NW150519-XII_25.fastq.gz	ERR2268395	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/005/ERR2268395/ERR2268395.fastq.gz	102	52	Homo sapiens	fibroblast	wild type genotype	normal	Strand-Seq
NW150519-XII_26	ERS2158572	SAMEA104547288	Homo sapiens	normal	GM07545	fibroblast	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150519-XII_26	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150519-XII_26	sequencing assay	ERX2321233	NW150519-XII_26.fastq.gz	NW150519-XII_26.fastq.gz	ERR2268396	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/006/ERR2268396/ERR2268396.fastq.gz	102	52	Homo sapiens	fibroblast	wild type genotype	normal	Strand-Seq
NW150519-XII_28	ERS2158573	SAMEA104547289	Homo sapiens	normal	GM07545	fibroblast	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150519-XII_28	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150519-XII_28	sequencing assay	ERX2321234	NW150519-XII_28.fastq.gz	NW150519-XII_28.fastq.gz	ERR2268397	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/007/ERR2268397/ERR2268397.fastq.gz	102	52	Homo sapiens	fibroblast	wild type genotype	normal	Strand-Seq
NW150519-XII_29	ERS2158574	SAMEA104547290	Homo sapiens	normal	GM07545	fibroblast	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150519-XII_29	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150519-XII_29	sequencing assay	ERX2321235	NW150519-XII_29.fastq.gz	NW150519-XII_29.fastq.gz	ERR2268398	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/008/ERR2268398/ERR2268398.fastq.gz	102	52	Homo sapiens	fibroblast	wild type genotype	normal	Strand-Seq
NW150519-XII_30	ERS2158575	SAMEA104547291	Homo sapiens	normal	GM07545	fibroblast	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150519-XII_30	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150519-XII_30	sequencing assay	ERX2321236	NW150519-XII_30.fastq.gz	NW150519-XII_30.fastq.gz	ERR2268399	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/009/ERR2268399/ERR2268399.fastq.gz	102	52	Homo sapiens	fibroblast	wild type genotype	normal	Strand-Seq
NW150519-XII_31	ERS2158576	SAMEA104547292	Homo sapiens	normal	GM07545	fibroblast	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150519-XII_31	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150519-XII_31	sequencing assay	ERX2321237	NW150519-XII_31.fastq.gz	NW150519-XII_31.fastq.gz	ERR2268400	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/000/ERR2268400/ERR2268400.fastq.gz	102	52	Homo sapiens	fibroblast	wild type genotype	normal	Strand-Seq
NW150519-XII_33	ERS2158577	SAMEA104547293	Homo sapiens	normal	GM07545	fibroblast	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150519-XII_33	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150519-XII_33	sequencing assay	ERX2321238	NW150519-XII_33.fastq.gz	NW150519-XII_33.fastq.gz	ERR2268401	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/001/ERR2268401/ERR2268401.fastq.gz	102	52	Homo sapiens	fibroblast	wild type genotype	normal	Strand-Seq
NW150519-XII_40	ERS2158578	SAMEA104547294	Homo sapiens	normal	GM07545	fibroblast	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150519-XII_40	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150519-XII_40	sequencing assay	ERX2321239	NW150519-XII_40.fastq.gz	NW150519-XII_40.fastq.gz	ERR2268402	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/002/ERR2268402/ERR2268402.fastq.gz	102	52	Homo sapiens	fibroblast	wild type genotype	normal	Strand-Seq
NW150519-XII_41	ERS2158579	SAMEA104547295	Homo sapiens	normal	GM07545	fibroblast	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150519-XII_41	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150519-XII_41	sequencing assay	ERX2321240	NW150519-XII_41.fastq.gz	NW150519-XII_41.fastq.gz	ERR2268403	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/003/ERR2268403/ERR2268403.fastq.gz	102	52	Homo sapiens	fibroblast	wild type genotype	normal	Strand-Seq
NW150519-XII_42	ERS2158580	SAMEA104547296	Homo sapiens	normal	GM07545	fibroblast	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150519-XII_42	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150519-XII_42	sequencing assay	ERX2321241	NW150519-XII_42.fastq.gz	NW150519-XII_42.fastq.gz	ERR2268404	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/004/ERR2268404/ERR2268404.fastq.gz	102	52	Homo sapiens	fibroblast	wild type genotype	normal	Strand-Seq
NW150519-XII_43	ERS2158581	SAMEA104547297	Homo sapiens	normal	GM07545	fibroblast	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150519-XII_43	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150519-XII_43	sequencing assay	ERX2321242	NW150519-XII_43.fastq.gz	NW150519-XII_43.fastq.gz	ERR2268405	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/005/ERR2268405/ERR2268405.fastq.gz	102	52	Homo sapiens	fibroblast	wild type genotype	normal	Strand-Seq
NW150519-XII_45	ERS2158582	SAMEA104547298	Homo sapiens	normal	GM07545	fibroblast	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150519-XII_45	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150519-XII_45	sequencing assay	ERX2321243	NW150519-XII_45.fastq.gz	NW150519-XII_45.fastq.gz	ERR2268406	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/006/ERR2268406/ERR2268406.fastq.gz	102	52	Homo sapiens	fibroblast	wild type genotype	normal	Strand-Seq
NW150519-XII_47	ERS2158583	SAMEA104547299	Homo sapiens	normal	GM07545	fibroblast	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150519-XII_47	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150519-XII_47	sequencing assay	ERX2321244	NW150519-XII_47.fastq.gz	NW150519-XII_47.fastq.gz	ERR2268407	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/007/ERR2268407/ERR2268407.fastq.gz	102	52	Homo sapiens	fibroblast	wild type genotype	normal	Strand-Seq
NW150519-XII_48	ERS2158584	SAMEA104547300	Homo sapiens	normal	GM07545	fibroblast	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150519-XII_48	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150519-XII_48	sequencing assay	ERX2321245	NW150519-XII_48.fastq.gz	NW150519-XII_48.fastq.gz	ERR2268408	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/008/ERR2268408/ERR2268408.fastq.gz	102	52	Homo sapiens	fibroblast	wild type genotype	normal	Strand-Seq
NW150519-XII_49	ERS2158585	SAMEA104547301	Homo sapiens	normal	GM07545	fibroblast	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150519-XII_49	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150519-XII_49	sequencing assay	ERX2321246	NW150519-XII_49.fastq.gz	NW150519-XII_49.fastq.gz	ERR2268409	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/009/ERR2268409/ERR2268409.fastq.gz	102	52	Homo sapiens	fibroblast	wild type genotype	normal	Strand-Seq
NW150519-XII_50	ERS2158586	SAMEA104547302	Homo sapiens	normal	GM07545	fibroblast	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150519-XII_50	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150519-XII_50	sequencing assay	ERX2321247	NW150519-XII_50.fastq.gz	NW150519-XII_50.fastq.gz	ERR2268410	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/000/ERR2268410/ERR2268410.fastq.gz	102	52	Homo sapiens	fibroblast	wild type genotype	normal	Strand-Seq
NW150519-XII_55	ERS2158587	SAMEA104547303	Homo sapiens	normal	GM07545	fibroblast	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150519-XII_55	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150519-XII_55	sequencing assay	ERX2321248	NW150519-XII_55.fastq.gz	NW150519-XII_55.fastq.gz	ERR2268411	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/001/ERR2268411/ERR2268411.fastq.gz	102	52	Homo sapiens	fibroblast	wild type genotype	normal	Strand-Seq
NW150519-XII_56	ERS2158588	SAMEA104547304	Homo sapiens	normal	GM07545	fibroblast	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150519-XII_56	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150519-XII_56	sequencing assay	ERX2321249	NW150519-XII_56.fastq.gz	NW150519-XII_56.fastq.gz	ERR2268412	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/002/ERR2268412/ERR2268412.fastq.gz	102	52	Homo sapiens	fibroblast	wild type genotype	normal	Strand-Seq
NW150519-XII_57	ERS2158589	SAMEA104547305	Homo sapiens	normal	GM07545	fibroblast	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150519-XII_57	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150519-XII_57	sequencing assay	ERX2321250	NW150519-XII_57.fastq.gz	NW150519-XII_57.fastq.gz	ERR2268413	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/003/ERR2268413/ERR2268413.fastq.gz	102	52	Homo sapiens	fibroblast	wild type genotype	normal	Strand-Seq
NW150519-XII_58	ERS2158590	SAMEA104547306	Homo sapiens	normal	GM07545	fibroblast	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150519-XII_58	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150519-XII_58	sequencing assay	ERX2321251	NW150519-XII_58.fastq.gz	NW150519-XII_58.fastq.gz	ERR2268414	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/004/ERR2268414/ERR2268414.fastq.gz	102	52	Homo sapiens	fibroblast	wild type genotype	normal	Strand-Seq
NW150519-XII_59	ERS2158591	SAMEA104547307	Homo sapiens	normal	GM07545	fibroblast	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150519-XII_59	SINGLE	MNase	GENOMIC	not applicable	MNase-Seq	  	  	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150519-XII_59	sequencing assay	ERX2321252	NW150519-XII_59.fastq.gz	NW150519-XII_59.fastq.gz	ERR2268415	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/005/ERR2268415/ERR2268415.fastq.gz	102	52	Homo sapiens	fibroblast	wild type genotype	normal	Strand-Seq
